Y	Z	X1	X2	X3	X4	X5
6.61792157065587	0	-1.27147290789795	0	6	0.700440849882426	1.83296898859361
0.170999393186072	0	-0.923289460721132	1	4	0.194839747496077	0.625369901820337
1.11312388439529	1	2.86456447708333	1	6	0.500965071367228	0.448024728992368
4.41108786080952	0	-1.30139270662073	1	4	0.913205078478499	1.87569075106887
6.17921571195145	0	-0.414761487203931	0	3	0.877001538043928	0.648205052919664
3.23089700287606	0	-0.785615858883968	1	3	0.768443129806555	0.976915491092944
4.92322460839259	0	-0.639985737097014	0	5	0.76748607395218	1.07539035239892
4.53208714709158	0	-0.558226605953118	0	5	0.591437194738795	0.745996917753678
9.56876256495331	1	0.988376662535654	0	4	0.837056167461006	0.136694812064931
2.33452823574829	0	-0.354660964539213	1	7	0.637786707023974	0.802286888543331
2.46036660949382	0	-1.01191492422851	1	6	0.815464283535114	0.294239058470212
7.07201013027448	1	2.68607765034082	0	4	0.356355692893472	1.54193482842738
6.36750622311152	0	-0.429158817093737	0	7	0.666195369382699	1.58511117547466
2.09363971964607	0	-0.359113060086774	1	5	0.536989386450412	1.1473772699823
1.42175097870482	0	-0.200381482427124	1	7	0.652284760969667	0.722786168716991
8.49452763087154	1	1.42533261410281	0	4	0.815629833960716	0.798279655358713
1.7585171998815	0	-0.147128808252653	1	3	0.731382243487732	0.365938390324612
-0.628761843743724	0	-0.0752683429340958	1	3	0.425705502059186	0.995430781229942
4.76266306279249	0	-1.36332095751131	1	5	0.705798974444492	1.17087966125649
2.74967816829721	0	-0.648540544492638	1	6	0.596641296941049	1.19701983412082
0.94926875286281	0	0.12032088086903	1	3	0.598948804004805	0.618502244178209
6.43927269918893	0	-1.17778897251933	0	8	0.659480153797543	1.74516400774488
5.13245667947072	0	1.06299238526514	0	7	0.819884843474258	1.57726981292627
5.14432688487304	0	-3.03678816357357	1	5	0.764636107168743	0.571872999971832
2.02700600039075	0	0.613115721579531	1	5	0.773645447459844	1.28553436225987
7.89160720862156	0	-3.07289964707517	0	5	0.639159799188616	1.06376631090532
2.3714637600607	0	-0.601952253673221	1	4	0.534841964090986	1.42350081269089
4.15331363689796	0	-1.05655980889001	0	5	0.613856111151854	0.611254022807141
4.57210382255068	0	-1.304189561362	1	7	0.786934769660865	1.43078056727346
3.03521159869264	0	-0.113793555694785	1	8	0.748872079077145	1.44540292671392
4.84019176629071	0	-3.82871885136002	1	3	0.814968597225621	0.0493287654230685
6.43462140035407	1	2.35316662403712	0	4	0.654686717599572	0.761304517885964
3.50357217681024	0	-3.32994487242401	1	6	0.405645162233279	1.18482758064383
6.40111658638874	0	-0.927060802944771	0	6	0.734345988043917	0.801971823669915
6.06102324510603	0	-2.23184021008569	0	4	0.696179309546888	-0.225860034377465
6.18174502303817	0	-1.5016380023869	0	7	0.768024577677645	0.662219856939529
3.80700054155622	1	4.17433309125669	1	8	0.646692696456668	0.873061552570324
5.06022456373632	0	0.0347912393865033	0	4	0.860886305795131	-0.273545299668111
3.13492194762981	0	-2.57260106086865	1	6	0.48972659899253	0.843183624691288
4.69319698012504	0	-3.28121106883716	1	2	0.675132580751007	0.533840510150919
10.2695009524888	1	0.900374202545311	0	3	0.973035935475419	0.707612090016787
3.79325616648879	0	-0.037119665429276	0	5	0.781789537717078	1.07560447827498
2.96781487179548	0	-0.636136749087689	1	5	0.866508228882257	0.358091233712427
3.48762136415753	0	-1.8587242949074	1	5	0.584818891987221	0.745320453516744
4.89335819715463	0	-2.97492062028297	0	6	0.269935333066151	-0.169012946441014
4.11519957773074	0	-2.15038459323136	1	5	0.678881583325258	1.08853682248981
4.91606393015439	1	2.00005760742783	1	5	0.765004557903728	-0.00801694211182968
2.72866540605786	0	-1.24253338959365	1	4	0.696189362818899	1.02650704696993
3.18414798419733	0	-2.76885369476898	1	6	0.358409421803912	2.01035751336479
2.86895020830227	1	3.73858124484716	1	5	0.77479227568075	0.539743710910503
10.1310040745918	1	0.850200754744896	0	3	0.756974192728355	1.28432122584173
1.11352551021779	0	-0.477294201826066	1	6	0.701423544901056	0.0788815965481848
2.25196867189011	1	2.11696609741804	1	5	0.288188553722357	1.02854312518103
7.87086703828669	1	1.77284530274987	0	5	0.596947325450895	1.75797813349844
0.679803434595147	0	-1.23848609646229	1	5	0.215432480501985	1.17188956166989
5.81464203651088	1	4.41220492908093	0	6	0.848778854154219	1.49723652711384
4.22627663104396	0	-0.51005406028203	0	4	0.775069131849164	0.781383832931774
3.86380047267423	0	-2.84898930042562	1	5	0.543267723981793	0.755682607579775
2.01154392711841	0	-0.288799203908439	1	9	0.687322226968711	1.35866813451073
6.07662424080706	0	0.41507667846469	0	3	0.613410357605981	1.80332145337601
5.26449980396925	1	4.61595679811872	0	3	0.792343858914704	0.656393267676243
6.01499533698438	0	0.211604735787423	0	7	0.719366177270888	0.887138853791285
4.7224097901378	1	0.913997610846827	1	5	0.590824289503365	1.18364618399885
2.41370552563958	0	-0.154305870713062	1	5	0.613448556591146	1.50539960655592
3.16335115228842	0	-0.668001684733089	1	4	0.643519125860665	1.49551839200501
-0.338155679211987	0	-0.0694520566225524	1	5	0.362906064660709	0.706762234365194
3.95604963737427	1	1.57527921126032	1	6	0.759941667376351	1.35793930642257
4.20036942199312	1	4.15049001730457	1	1	0.834245074111076	0.621799731746878
1.3053957046123	1	2.05478487752754	1	2	0.374582156932627	0.30291471101327
5.08427242969244	1	2.41581679677341	0	3	0.649658137968614	-0.00557146199769676
6.97473937421546	0	-2.46264684311609	0	6	0.558380283059722	0.862218208315355
7.90596221802361	1	1.96779114010676	0	5	0.70169602877786	0.730845553547169
0.666150194201505	0	0.439849607321303	1	4	0.452831151364282	0.0915103758680132
3.92169477952232	0	-2.93450005818449	1	3	0.672237054069341	1.26410705897555
7.01280489742313	1	1.04204548529628	0	5	0.568835363596155	0.620071057812762
5.41201161323157	0	-0.317509209432032	0	4	0.698477476799135	0.377374059051081
4.48318562180293	1	2.92917462393959	1	6	0.696526981873674	1.99403935977812
6.17655895321519	0	-1.53216399920933	0	4	0.654299209375606	1.16617981434453
1.18193482360821	0	-0.860423507857093	1	4	0.532408480676364	1.11472210351106
2.58822816123647	0	-1.85221899475487	1	2	0.561932148492873	1.17309635746739
3.55272168599651	0	-0.354207922873081	1	4	0.882066079102716	0.365690211309038
3.13248404774267	0	0.804023558972676	1	5	0.715937649421537	1.79115052998073
4.08608940168396	0	-1.46349634623921	0	7	0.330177140302366	0.729572757412374
6.89465897320724	1	1.66074633596335	1	6	0.943401180525883	1.27960408279887
2.3969150164371	0	-2.41616557260893	1	3	0.445487052624241	0.628849333150368
5.96921289875012	0	-2.09596882561548	1	6	0.897389653722258	1.38985063307712
7.48420428572492	1	2.88231541368856	0	6	0.708093442175718	0.637950824577219
1.85407900206885	0	-2.0316949306093	1	5	0.772171781965242	-0.00921546118352645
3.38374896497132	0	0.82394942463503	1	4	0.927497507976164	1.42762553247366
3.7729571004587	0	-0.762152102217839	1	3	0.754627330513033	1.32447477674429
4.06457113105653	0	0.818803679301868	0	7	0.511571117102064	0.644855004708451
2.97706100290649	1	3.37774657240809	1	4	0.631988127111971	1.07668131636913
3.22298735255068	1	3.17317686688394	1	4	0.770603105644178	0.287272012084472
7.07892394655368	0	-0.661815601365533	0	3	0.764190844354787	1.75505699098377
7.38195500130299	0	-4.57047107058493	1	5	0.82656118613587	1.79626531798139
4.87292820784223	1	4.99532317966833	0	5	0.569183539274003	1.14463680571647
7.69714243914531	1	1.33413233353099	0	3	0.557494127134002	1.85171120733446
10.0463334475804	1	1.0826546719274	0	5	0.861567685083287	1.64541584297609
5.04538279714708	0	-0.0267990462918174	0	2	0.619731968116001	1.42416374398825
7.36966377797794	1	1.02021684590585	0	5	0.513196000366998	1.17520718267282
2.51101210858723	0	-0.328751663539334	1	6	0.683798436682497	0.997580281560139
4.98758430358793	1	0.841389286509026	1	5	0.617387358711811	0.970044898438638
5.39270072436591	0	-0.800493487955288	1	6	0.972653662834806	1.03173113856176
6.64013054396069	0	-2.74041575509492	1	5	0.839170003208613	1.634105505918
7.11276310481942	1	1.97567653490976	1	6	0.921845917949756	1.53367151596641
1.58381531073497	1	3.03949005099909	1	4	0.505086695384817	0.446544523213565
5.97466913227555	0	-0.617481138451227	0	8	0.75865323445257	0.399163731555505
6.42918796382653	0	-2.50657951121538	1	1	0.85605916657258	1.22259807630537
4.5164965226163	1	1.28448261135565	1	4	0.525278736066455	0.759550811881143
1.84172141125215	0	-0.0894182737879582	1	4	0.605262000483064	1.15421859805625
4.26436595657532	0	-3.46643681364968	1	5	0.749049953644733	0.658896104045528
4.56740923269938	0	0.0042637193605393	0	6	0.67814428075974	0.463316735770281
0.160020191588107	0	-1.26060066785629	1	2	0.371546568250859	0.874458584758054
5.46136813932102	0	-0.68193715972081	1	4	0.818972796303304	0.993608560732523
7.89979929060603	0	-2.31314472527171	0	3	0.51902865435928	2.21259652496217
4.26029500861244	1	3.60628381583493	0	5	0.445051895185254	0.298351867041979
2.66940506166981	0	-0.662264072782442	1	2	0.556709251834522	0.971167820740823
4.86690803647673	0	-3.21102682450615	1	6	0.729923859568617	0.930982646402889
3.29530554905814	0	0.394386877478962	0	5	0.684527951008674	-0.343990050254237
-0.757064866764724	0	0.526351292810948	1	6	0.530002105968552	0.707003116035315
2.30981227636198	0	-1.97165340081858	1	7	0.545950597328514	1.18292645073131
6.74064226689822	0	-5.77784134335909	1	2	0.682394555336848	1.22767976850862
2.25149858498996	0	-1.28096340513023	1	4	0.728133206605838	0.00643741612545778
5.61058526304974	1	1.14101527184097	1	6	0.831850480478637	0.302399067260144
4.70007024474658	0	-0.11944655208522	1	5	0.913830303253106	0.85910097833712
1.15093791230698	0	-0.196357488010469	1	5	0.669582610146448	0.250567023195957
6.40888278310855	1	1.12164145724023	1	5	0.683933826375456	1.94450951201647
5.09056953946466	0	-2.37291727715895	1	3	0.643133366690717	1.09159916392322
2.05319833814882	1	2.19355408854849	1	4	0.436663262885495	1.53672631388059
5.39413965874014	0	-0.0106880565563314	0	4	0.753055237865561	0.756485131712109
6.50389279194493	1	1.41462133479616	1	5	0.894497512790018	1.27046385013533
5.39877431349123	1	2.06821546947492	0	4	0.339627501512905	1.53163772936268
0.950587358479819	0	0.446960829830609	1	7	0.488097621404702	0.226039541891863
3.65325316689252	0	-1.75741522573204	1	6	0.790690818640784	0.867024267954133
3.32653705170982	1	2.32592911193466	1	6	0.539868006321274	0.701987415976376
3.38768738468452	0	-4.00032988957095	1	2	0.275479366203052	0.904458726718837
6.51510856635153	0	-1.08958148000345	0	7	0.888831087411694	1.20244870860021
4.17374313065851	0	-0.511341418313978	1	4	0.902670056725449	0.689089753210793
5.64514116037644	0	-0.332242073530012	1	2	0.954954926486921	1.72165742796489
6.00439316143572	1	2.04092781756822	1	6	0.919792941901153	1.35817208990887
1.7823399077221	0	0.272443786205555	1	5	0.757359831358075	0.207070216066308
0.456395860842104	0	0.814335206847673	1	6	0.709941483784302	0.0578089647084729
3.26621542706028	0	-0.13930962602581	1	5	0.786756498985979	1.25767681101035
0.709249145162943	0	-0.495328683238662	1	4	0.516477955881206	1.17377240918598
4.82483779829177	1	1.39110161323928	1	8	0.600316369894461	1.31319217612279
9.08108596195168	1	2.2924567144316	0	5	0.910678417106951	0.672645680873252
8.90580967766402	0	-4.80619242978374	1	6	0.948008887724212	1.45498762674718
4.44094962967902	1	1.14547911049168	1	5	0.800103507222644	0.258194949729904
2.34325284403615	0	0.749448813557309	1	5	0.842124769755685	0.858102721889453
4.47225307141758	0	-0.850535443112153	0	9	0.83956224391152	0.443115119790787
6.3415846862323	1	1.90202561515363	1	4	0.728489630253295	1.75169007139307
4.16042389099384	0	-0.778474363436758	1	4	0.831083132102672	1.07780476830846
3.90571781591739	0	-0.568661323599147	1	7	0.939710448053379	1.59130194205843
4.59014576218882	1	1.71481955615961	1	6	0.656652258321124	0.782599609056431
8.71887495599609	1	3.4392545982412	0	5	0.945257510169084	0.993774630041683
-0.99468153613645	0	0.540109801874458	1	6	0.383425533618779	0.840469553950827
3.82874034794358	0	-0.84436801957528	1	4	0.868537121837016	1.67701917536762
4.70695229564229	0	-2.37822658971917	0	5	0.491265684453349	0.335646996186989
5.84534493625092	0	-0.66206595775802	0	3	0.697819280147275	1.9503283991683
6.66455529960378	0	-1.87965865302004	1	5	0.872309201205022	1.33109831755492
3.49839404090888	0	-0.51786516623757	1	5	0.889428153846896	1.15003095319192
4.62365066529157	0	0.788758336443144	0	8	0.607879764039767	1.02334538290776
2.47150115925168	0	-1.70371418404773	1	4	0.345346252995229	1.50848204923682
3.33941166633983	1	5.29833376218976	1	4	0.759490539342714	1.29288285751099
6.5637290981896	1	0.312023351330158	1	1	0.755295617684826	1.53150347734058
2.97201977198206	1	2.26041453490989	1	4	0.586649040929034	0.552509547232911
4.92712992119942	0	-4.57824795968021	1	4	0.597856012763891	1.22566005264154
6.12626844362223	1	1.48200231439088	1	4	0.775275427414233	1.19018961733635
2.29593382657319	0	-2.63249032090312	1	5	0.428693059586936	1.9972324956204
4.16767380083906	1	1.83960735521828	1	6	0.742165774831132	0.47104575175311
5.36364065773994	1	0.796260310903912	1	5	0.575153124750516	1.3639988068666
2.87485094479543	0	-0.815057158539544	1	4	0.976164547802261	-0.0518625518170828
6.99266222879461	1	2.64851726035455	0	2	0.64084496579042	1.17611869317614
3.63608016930456	0	-1.40246333849384	1	9	0.671378183252856	0.677375562808061
4.56183978952045	0	-1.16122860848107	0	2	0.482666463942502	0.407706086438317
5.916998049014	0	-2.00214436205084	1	4	0.957722130914272	1.46383881067002
2.00044046997013	0	-1.33635721350679	1	4	0.369442235576197	0.901439142779482
8.19483317232013	1	1.89036990674616	0	5	0.776732299104744	0.698595809807425
6.37461901361163	1	0.867404299090324	0	6	0.371727078643377	0.890629136651453
2.5335067375675	1	2.01031843535409	1	6	0.271112037061016	1.16339801313799
1.25391547798864	0	-0.780237328107357	1	4	0.440609322667269	1.67067259259487
6.2672473297735	1	0.752740583549296	0	2	0.367108054376376	0.837066962754295
4.80034053059725	0	0.488329848972988	0	5	0.719111659933835	1.07213893010314
8.92489300677372	0	-2.85251468476508	0	5	0.958100058916323	1.30390497713508
4.80675040844124	1	3.5568585749509	0	5	0.613633891168359	0.933047145108822
1.62191570140931	0	0.268895321867352	1	3	0.941178096188644	0.365708567992742
4.36881986532569	1	1.53119799831573	1	5	0.560286406863458	0.640027779303993
4.57824765876591	1	1.91027335381796	1	2	0.803210942304584	0.973705637979649
4.22135049816546	0	-0.10113140288454	1	5	0.89824913854562	1.34904333641856
3.38182168432677	0	-0.611630839533942	0	6	0.515848325170624	0.288935643597474
8.02797919245294	1	1.78734740485103	0	5	0.931930212865244	1.15235772875546
4.17957944482481	0	-2.09459629812259	1	6	0.661903930738224	1.3878225175736
3.64524774179923	1	3.9426747724483	1	6	0.687040989231463	1.91882246200687
1.98419026305468	0	-0.767264212576724	1	6	0.560507614143588	1.02436235711063
3.2426060456695	1	3.30829060454998	1	1	0.82410531001451	0.756379149629408
2.57987552777386	1	3.02442538790126	1	6	0.624270264791258	1.26662195173258
4.66069244741458	0	0.165931467171828	0	3	0.79563883450284	0.340888216358519
5.92378207384453	1	1.134441829703	0	4	0.343838048123915	1.17103577171162
1.95959154827365	0	-2.04909695906892	1	5	0.521228781743318	1.52450808229781
2.43761436415482	1	0.646013006044873	1	4	0.22264421039394	1.13341520140542
3.36794774807561	1	2.08722491671237	1	7	0.586981980906059	0.553083210697945
7.06213984333665	0	0.198156973794396	0	2	0.842814665771796	1.38560174643471
6.50309435410712	0	-0.908273818308721	0	5	0.740814550874745	1.38977630647793
7.12487614282026	0	-1.31156370490088	0	6	0.745796940665443	1.11735894703141
1.84098274972471	0	-0.0718448452450227	0	3	0.337567862963786	0.472672425241734
7.63551735404358	1	2.13832292135359	0	2	0.608109514957535	1.5953872043583
2.34187927606489	0	-0.967949860602554	1	5	0.738767736201686	0.00864799446078701
3.64576534368513	0	-0.242020222654888	1	6	0.947579625166391	0.825795550498264
7.95099687169495	0	-2.58828000764168	0	6	0.779604159760258	0.911978750644101
3.4494618219159	0	0.988625672029713	1	6	0.845122120366193	0.838856785422111
3.34549291580999	1	2.61580304022829	1	7	0.739172987780798	0.412529529457491
3.45523105520957	1	2.99408201880557	0	6	0.305732411591351	0.293614774247215
7.68826466400863	1	1.62940546179471	0	5	0.64339975594852	1.22581303032819
5.40737110674639	0	-3.73957758040523	1	4	0.670555201951845	0.737350824644833
1.7915715721603	0	0.96405900824752	1	7	0.820781120827092	0.783212024047304
3.61545334076559	0	0.912271206602404	1	7	0.806921785981092	1.73996668001921
1.91999228548609	0	-0.706800571659823	1	4	0.65825398256898	-0.0674934827702842
0.8806798760197	0	0.340978941895964	1	5	0.48997395216273	1.19883439999144
6.0844306110144	0	-1.72807190825381	1	5	0.833786512270378	1.60338284068585
0.441114032285277	0	1.35846154803131	1	7	0.788829095029796	0.866887086327912
5.69012261374448	0	-0.654202029306209	0	4	0.338192229529133	1.3512539419839
4.76671394693141	0	-3.1381643702879	1	4	0.639815469249452	0.98015356470577
3.11747352572838	0	-0.734901512340963	1	4	0.532893877034118	2.16579395842218
7.3797051855088	1	2.7288698581397	0	5	0.713057012133555	0.518250008256198
7.21972728005197	0	-0.668562729462328	0	7	0.882521157272133	0.63112029896926
5.67441385039112	1	1.4655000844182	0	5	0.443704159983157	1.41226978081546
5.82340836483141	1	1.89317128039557	1	2	0.77360291478659	0.366466932992894
6.50045301926298	0	0.00879740865274805	0	4	0.868284262235285	1.41495882487699
3.75675958141204	0	-0.704644611099698	1	5	0.453401162514241	1.47173420814093
5.00416529538976	0	-1.05939101826701	1	6	0.970494617223764	2.04275586846211
3.73567883838115	1	1.47917845114959	1	6	0.525264406728458	0.378644921050871
2.70485258463789	0	-2.12691483096562	1	6	0.684229815067173	0.134804885623084
5.20262092239097	1	0.4924216870728	1	4	0.524477558345948	1.4045038152094
5.36190769118233	0	-0.578998733128624	0	5	0.57991965450752	1.43522892625523
5.91786855909466	0	-4.52977871297589	0	5	0.255063369675505	0.339169679174958
3.69762307321176	0	-2.81770091214639	1	2	0.6532551928537	1.23384463510198
6.29681900444961	1	1.83203865758515	0	5	0.643162325966692	0.605171278236564
1.53585450937488	0	-0.382557901070399	1	2	0.789068649294031	0.481115895019754
8.2665673377148	1	1.6065664322673	0	3	0.752371385626379	0.687932540869655
7.09851860324324	1	3.77494892661721	0	7	0.734136086088612	1.64828868157176
3.57355505071522	1	2.94776236221828	1	3	0.449214076881785	1.64260739193446
7.10370254558235	1	1.354536984626	0	5	0.421213303880619	2.01928803202156
6.93996317311882	1	0.759925373133489	0	7	0.351223047015118	0.928463067745841
0.264893889336044	0	-0.385596852914668	1	6	0.343307292832739	1.13268866000599
6.18755729641719	1	3.1557835898088	0	4	0.529844585141668	0.231707643027116
5.08047283232061	1	1.19246821863691	1	5	0.56157014249122	1.12917144357771
6.68078978376045	0	-2.34715388174272	0	4	0.690765747387314	0.65227373654946
1.21176411069152	0	-0.311285069780636	1	3	0.658593379287725	0.401624602496436
4.2261458588432	0	-3.83781964053968	1	3	0.425577966867557	1.41874525105814
3.53664051207732	0	-0.390517692221273	0	6	0.617959078067951	-0.0796452111104435
7.84139282573959	0	-5.18465533989197	0	4	0.51689355138236	0.2427915162114
